Claim_ID,Customer_ID,Policy_Type,Claim_Amount,Status,Processing_Time_Days,Region,Submission_Date,Approval_Date
3929,15082,Motor,91567.06,Approved,7.0,North,2024-06-08,2024-06-15
3930,19916,Health,121407.26,Approved,33.0,South,2024-04-09,2024-05-12
3931,12985,Health,61721.55,Approved,16.0,West,2024-09-21,2024-10-07
3932,15594,Property,144512.94,Approved,13.0,North,2024-08-25,2024-09-07
3933,13913,Travel,162156.23,Pending,,North,2024-08-25,
3934,19240,Health,55683.71,Approved,30.0,West,2024-02-18,2024-03-19
3935,18017,Health,63621.01,Rejected,23.0,North,2024-06-13,2024-07-06
3936,14255,Health,133925.08,Approved,15.0,South,2024-10-13,2024-10-28
3937,11004,Health,140639.11,Approved,20.0,South,2024-02-28,2024-03-19
3938,12122,Motor,142299.44,Pending,,East,2024-07-01,
3939,16696,Motor,138126.21,Rejected,36.0,North,2024-05-26,2024-07-01
3940,13981,Health,81597.5,Rejected,26.0,East,2024-10-27,2024-11-22
3941,10471,Motor,81996.47,Approved,39.0,North,2024-04-05,2024-05-14
3942,13405,Motor,54689.44,Approved,10.0,South,2024-02-12,2024-02-22
3943,10308,Health,35582.57,Approved,8.0,South,2024-12-19,2024-12-27
3944,17695,Motor,140052.59,Approved,19.0,South,2024-09-13,2024-10-02
3945,17707,Health,23171.81,Approved,3.0,North,2024-07-31,2024-08-03
3946,13047,Health,187869.5,Rejected,11.0,South,2024-07-07,2024-07-18
3947,12017,Property,166203.83,Rejected,3.0,North,2024-05-10,2024-05-13
3948,14881,Motor,172213.62,Approved,9.0,East,2024-12-12,2024-12-21
3949,11478,Motor,181800.42,Approved,8.0,North,2024-10-26,2024-11-03
3950,14197,Health,84677.97,Rejected,36.0,East,2024-10-15,2024-11-20
3951,17721,Travel,170106.64,Approved,24.0,North,2024-05-16,2024-06-09
3952,14870,Property,35821.95,Approved,9.0,East,2024-01-30,2024-02-08
3953,13459,Motor,9220.15,Approved,22.0,South,2024-05-25,2024-06-16
3954,19423,Motor,158053.82,Approved,34.0,East,2024-11-07,2024-12-11
3955,15434,Property,19585.35,Pending,,South,2024-04-14,
3956,10571,Motor,197762.31,Approved,13.0,South,2024-10-13,2024-10-26
3957,13589,Health,136585.3,Approved,12.0,East,2024-07-09,2024-07-21
3958,18339,Motor,151922.69,Approved,31.0,North,2024-06-26,2024-07-27
3959,15918,Motor,52931.75,Pending,,North,2024-12-10,
3960,10596,Motor,136403.75,Rejected,35.0,West,2024-08-26,2024-09-30
3961,15073,Motor,13427.89,Approved,24.0,North,2024-01-01,2024-01-25
3962,11070,Health,168376.02,Approved,33.0,West,2024-04-19,2024-05-22
3963,14250,Property,38076.7,Approved,4.0,North,2024-12-03,2024-12-07
3964,14325,Motor,140984.82,Approved,29.0,North,2024-10-01,2024-10-30
3965,13371,Travel,48773.7,Approved,5.0,South,2024-08-21,2024-08-26
3966,10157,Motor,18348.37,Approved,13.0,West,2024-03-04,2024-03-17
3967,19114,Health,98891.27,Approved,25.0,North,2024-08-31,2024-09-25
3968,13318,Motor,38010.81,Approved,34.0,West,2024-02-22,2024-03-27
3969,16711,Property,147241.58,Approved,4.0,South,2024-09-18,2024-09-22
3970,17221,Health,51325.34,Rejected,5.0,South,2024-01-17,2024-01-22
3971,19438,Health,71782.15,Approved,31.0,West,2024-10-28,2024-11-28
3972,18957,Travel,115650.65,Approved,7.0,South,2024-08-21,2024-08-28
3973,12612,Health,60568.81,Pending,,East,2024-03-13,
3974,14562,Property,78707.68,Approved,9.0,East,2024-12-22,2024-12-31
3975,10443,Health,164046.25,Rejected,19.0,South,2024-03-31,2024-04-19
3976,15973,Property,39945.92,Approved,17.0,East,2024-01-06,2024-01-23
3977,10904,Health,21029.31,Approved,7.0,North,2024-07-16,2024-07-23
3978,12910,Motor,69029.77,Rejected,25.0,West,2024-12-30,2025-01-24
3979,11801,Health,87753.47,Approved,29.0,North,2024-07-14,2024-08-12
3980,10925,Motor,110818.56,Rejected,33.0,West,2024-10-22,2024-11-24
3981,17851,Health,77622.62,Approved,26.0,South,2024-12-12,2025-01-07
3982,15930,Motor,159032.78,Approved,29.0,North,2024-11-17,2024-12-16
3983,18943,Health,12667.3,Approved,22.0,South,2024-05-16,2024-06-07
3984,19426,Motor,89194.67,Approved,9.0,South,2024-09-23,2024-10-02
3985,12922,Motor,79539.9,Approved,37.0,West,2024-04-25,2024-06-01
3986,18854,Motor,131277.81,Approved,10.0,West,2024-02-12,2024-02-22
3987,17555,Property,193423.87,Approved,41.0,West,2024-08-18,2024-09-28
3988,19776,Motor,104523.2,Approved,22.0,North,2024-02-27,2024-03-20
3989,10919,Motor,197440.99,Rejected,2.0,East,2024-07-24,2024-07-26
3990,15004,Health,63938.63,Approved,5.0,West,2024-10-20,2024-10-25
3991,14219,Health,11019.29,Pending,,West,2024-04-03,
3992,18259,Motor,37304.32,Approved,27.0,North,2024-02-05,2024-03-03
3993,14570,Motor,82049.35,Approved,41.0,West,2024-08-17,2024-09-27
3994,14453,Motor,66685.11,Rejected,4.0,North,2024-08-14,2024-08-18
3995,19958,Property,23925.56,Approved,10.0,South,2024-07-01,2024-07-11
3996,15575,Motor,89368.72,Approved,33.0,West,2024-09-18,2024-10-21
3997,11953,Motor,70932.58,Approved,4.0,West,2024-05-10,2024-05-14
3998,12568,Motor,28910.75,Approved,5.0,South,2024-03-05,2024-03-10
3999,17945,Motor,62742.84,Approved,7.0,South,2024-07-04,2024-07-11
4000,13708,Health,177855.03,Pending,,South,2024-04-26,
4001,14928,Motor,63899.53,Approved,27.0,West,2024-07-04,2024-07-31
4002,13399,Motor,144221.31,Rejected,3.0,East,2024-09-30,2024-10-03
4003,19545,Motor,124349.18,Approved,3.0,East,2024-05-30,2024-06-02
4004,16570,Motor,88300.33,Approved,22.0,East,2024-12-17,2025-01-08
4005,10442,Motor,51610.0,Approved,23.0,West,2024-05-30,2024-06-22
4006,10600,Travel,76957.87,Rejected,4.0,South,2024-02-05,2024-02-09
4007,14582,Health,120460.91,Rejected,36.0,West,2024-11-21,2024-12-27
4008,12786,Property,73396.88,Approved,39.0,South,2024-04-04,2024-05-13
4009,12695,Travel,46904.8,Approved,34.0,West,2024-05-13,2024-06-16
4010,12052,Health,27710.24,Approved,16.0,West,2024-06-10,2024-06-26
4011,10631,Motor,176554.55,Approved,12.0,South,2024-02-13,2024-02-25
4012,13442,Health,90861.03,Approved,11.0,East,2024-10-26,2024-11-06
4013,11754,Travel,126915.62,Rejected,37.0,South,2024-10-09,2024-11-15
4014,17020,Health,100630.02,Approved,15.0,North,2024-12-21,2025-01-05
4015,19770,Health,175150.47,Rejected,3.0,North,2024-08-27,2024-08-30
4016,10025,Motor,111652.3,Approved,38.0,South,2024-02-21,2024-03-30
4017,17946,Travel,98752.38,Approved,30.0,West,2024-10-07,2024-11-06
4018,17297,Health,185297.19,Approved,36.0,North,2024-03-14,2024-04-19
4019,16553,Property,145339.47,Rejected,21.0,North,2024-10-21,2024-11-11
4020,15759,Motor,26752.23,Rejected,22.0,West,2024-08-25,2024-09-16
4021,17755,Motor,39652.37,Approved,35.0,West,2024-06-15,2024-07-20
4022,11129,Motor,158488.96,Approved,44.0,East,2024-05-19,2024-07-02
4023,14996,Health,167991.01,Approved,34.0,West,2024-05-18,2024-06-21
4024,14145,Motor,111312.21,Approved,20.0,South,2024-08-22,2024-09-11
4025,15641,Motor,113118.77,Approved,9.0,South,2024-01-03,2024-01-12
4026,18633,Property,128226.93,Rejected,32.0,East,2024-09-12,2024-10-14
4027,15897,Motor,90627.58,Approved,12.0,North,2024-10-04,2024-10-16
4028,17369,Travel,137638.83,Rejected,9.0,North,2024-01-04,2024-01-13
4029,13895,Motor,26153.85,Approved,26.0,West,2024-09-26,2024-10-22
4030,14797,Travel,192449.45,Approved,21.0,South,2024-07-30,2024-08-20
4031,11828,Health,151280.19,Pending,,North,2024-08-03,
4032,19727,Property,128078.97,Approved,8.0,East,2024-09-26,2024-10-04
4033,10559,Property,66682.8,Pending,,East,2024-01-16,
4034,19365,Motor,36386.32,Approved,40.0,South,2024-03-04,2024-04-13
4035,19276,Motor,84821.88,Approved,44.0,East,2024-08-26,2024-10-09
4036,13914,Motor,134007.46,Rejected,11.0,East,2024-01-16,2024-01-27
4037,18430,Health,128573.4,Pending,,South,2024-02-21,
4038,18050,Travel,79615.03,Approved,43.0,West,2024-01-19,2024-03-02
4039,19663,Motor,124590.85,Approved,44.0,West,2024-11-20,2025-01-03
4040,16900,Health,163680.92,Rejected,21.0,East,2024-04-02,2024-04-23
4041,15587,Motor,10125.53,Rejected,18.0,West,2024-09-17,2024-10-05
4042,15412,Travel,92871.1,Approved,12.0,West,2024-10-24,2024-11-05
4043,14612,Property,152918.27,Rejected,17.0,East,2024-01-17,2024-02-03
4044,13683,Motor,111498.17,Approved,38.0,West,2024-04-20,2024-05-28
4045,18396,Motor,132037.84,Approved,43.0,East,2024-11-23,2025-01-05
4046,17347,Motor,105751.9,Approved,33.0,North,2024-12-25,2025-01-27
4047,13600,Health,198415.54,Approved,27.0,South,2024-04-03,2024-04-30
4048,16643,Health,15651.2,Pending,,South,2024-01-10,
4049,11213,Motor,100753.74,Approved,10.0,West,2024-07-30,2024-08-09
4050,17347,Motor,22826.23,Pending,,West,2024-08-24,
4051,13091,Motor,36158.18,Approved,4.0,West,2024-09-10,2024-09-14
4052,11382,Health,79692.48,Rejected,32.0,South,2024-01-16,2024-02-17
4053,13680,Health,35330.32,Rejected,43.0,North,2024-05-23,2024-07-05
4054,19871,Motor,192919.0,Approved,8.0,North,2024-02-11,2024-02-19
4055,18198,Health,189624.01,Approved,3.0,South,2024-01-03,2024-01-06
4056,13498,Health,70541.38,Approved,26.0,North,2024-06-04,2024-06-30
4057,18487,Motor,129750.8,Rejected,41.0,South,2024-06-21,2024-08-01
4058,15506,Motor,109081.9,Rejected,13.0,North,2024-01-24,2024-02-06
4059,18455,Health,164039.46,Approved,31.0,East,2024-10-01,2024-11-01
4060,12137,Property,127351.89,Rejected,31.0,East,2024-03-15,2024-04-15
4061,17655,Motor,5049.23,Approved,30.0,South,2024-02-09,2024-03-10
4062,18124,Motor,153819.01,Approved,42.0,North,2024-10-28,2024-12-09
4063,14948,Motor,150635.38,Rejected,12.0,West,2024-02-09,2024-02-21
4064,13865,Health,104395.93,Approved,24.0,North,2024-03-02,2024-03-26
4065,15460,Motor,181069.2,Rejected,18.0,East,2024-08-25,2024-09-12
4066,15448,Motor,182147.01,Approved,14.0,East,2024-09-01,2024-09-15
4067,14496,Health,107162.78,Approved,34.0,North,2024-01-18,2024-02-21
4068,14452,Health,123557.71,Approved,2.0,North,2024-05-19,2024-05-21
4069,16898,Motor,199321.8,Approved,41.0,West,2024-03-22,2024-05-02
4070,12546,Motor,63269.95,Rejected,14.0,West,2024-07-07,2024-07-21
4071,14929,Health,68300.36,Approved,39.0,North,2024-04-17,2024-05-26
4072,18310,Motor,40640.91,Approved,4.0,North,2024-08-21,2024-08-25
4073,17214,Motor,179694.05,Approved,17.0,North,2024-09-24,2024-10-11
4074,12395,Travel,150175.24,Approved,43.0,North,2024-04-13,2024-05-26
4075,17671,Motor,25600.36,Rejected,8.0,South,2024-05-13,2024-05-21
4076,15514,Health,196444.63,Approved,4.0,North,2024-12-09,2024-12-13
4077,11702,Property,147537.53,Approved,15.0,West,2024-02-02,2024-02-17
4078,18721,Motor,170851.81,Pending,,East,2024-08-24,
4079,13674,Motor,14389.4,Approved,5.0,South,2024-12-01,2024-12-06
4080,18494,Health,103467.38,Rejected,32.0,North,2024-06-26,2024-07-28
4081,14251,Travel,141226.67,Approved,14.0,East,2024-01-12,2024-01-26
4082,10013,Property,110874.58,Approved,28.0,South,2024-12-16,2025-01-13
4083,17187,Health,134996.26,Rejected,2.0,East,2024-08-16,2024-08-18
4084,12803,Motor,164485.44,Rejected,26.0,North,2024-11-04,2024-11-30
4085,10888,Health,77995.73,Approved,38.0,North,2024-09-25,2024-11-02
4086,19388,Motor,170490.39,Approved,12.0,West,2024-12-23,2025-01-04
4087,14540,Motor,36768.64,Approved,10.0,North,2024-05-10,2024-05-20
4088,18090,Motor,57822.78,Approved,8.0,North,2024-09-05,2024-09-13
4089,12169,Motor,13452.4,Rejected,15.0,South,2024-02-27,2024-03-13
4090,13651,Health,76063.23,Approved,31.0,West,2024-01-04,2024-02-04
4091,18017,Motor,79082.36,Approved,25.0,South,2024-08-23,2024-09-17
4092,18240,Motor,162027.77,Rejected,4.0,East,2024-06-21,2024-06-25
4093,10180,Motor,132360.48,Approved,40.0,North,2024-11-17,2024-12-27
4094,13878,Travel,90160.9,Approved,28.0,East,2024-02-05,2024-03-04
4095,19609,Health,132162.23,Rejected,2.0,South,2024-10-05,2024-10-07
4096,13464,Motor,15292.75,Rejected,39.0,North,2024-08-24,2024-10-02
4097,10529,Motor,40152.95,Approved,27.0,North,2024-10-01,2024-10-28
4098,15771,Motor,127254.83,Approved,7.0,South,2024-10-22,2024-10-29
4099,14679,Property,130066.53,Approved,43.0,South,2024-11-23,2025-01-05
4100,17940,Health,155956.26,Approved,13.0,South,2024-02-27,2024-03-11
4101,11286,Health,83584.95,Approved,39.0,South,2024-12-28,2025-02-05
4102,12190,Health,145898.05,Rejected,36.0,South,2024-01-18,2024-02-23
4103,18898,Motor,138376.16,Pending,,North,2024-02-05,
4104,18485,Travel,192861.71,Rejected,10.0,South,2024-05-08,2024-05-18
4105,11561,Health,46950.39,Approved,24.0,North,2024-01-01,2024-01-25
4106,15628,Motor,112577.51,Rejected,31.0,North,2024-03-04,2024-04-04
4107,12611,Motor,122344.07,Approved,23.0,South,2024-03-02,2024-03-25
4108,16560,Health,199736.34,Approved,10.0,South,2024-11-26,2024-12-06
4109,10660,Property,44230.91,Approved,20.0,West,2024-05-25,2024-06-14
4110,13178,Motor,107027.51,Approved,9.0,North,2024-09-28,2024-10-07
4111,13389,Travel,72506.14,Pending,,South,2024-01-17,
4112,13063,Health,107549.13,Approved,6.0,South,2024-10-06,2024-10-12
4113,16401,Motor,50265.08,Approved,20.0,South,2024-04-07,2024-04-27
4114,18127,Motor,14284.41,Pending,,West,2024-08-14,
4115,12840,Motor,116650.26,Approved,30.0,West,2024-08-30,2024-09-29
4116,16309,Health,70491.59,Rejected,20.0,East,2024-07-19,2024-08-08
4117,17192,Motor,40478.57,Approved,7.0,North,2024-06-27,2024-07-04
4118,16054,Motor,68167.44,Approved,6.0,East,2024-09-26,2024-10-02
4119,16146,Health,14609.64,Pending,,South,2024-08-21,
4120,16561,Health,190336.24,Approved,6.0,West,2024-04-21,2024-04-27
4121,18560,Motor,118323.84,Approved,9.0,West,2024-03-06,2024-03-15
4122,10538,Motor,163879.89,Approved,28.0,East,2024-12-03,2024-12-31
4123,12927,Motor,87508.05,Approved,38.0,West,2024-12-14,2025-01-21
4124,12393,Health,181146.36,Approved,44.0,South,2024-09-01,2024-10-15
4125,18922,Travel,99247.05,Approved,39.0,West,2024-09-01,2024-10-10
4126,10896,Motor,116919.34,Approved,38.0,East,2024-03-12,2024-04-19
4127,16867,Travel,100899.83,Rejected,19.0,South,2024-12-22,2025-01-10
4128,16345,Health,147989.27,Approved,27.0,East,2024-02-18,2024-03-16
4129,12368,Health,115497.94,Approved,43.0,West,2024-12-11,2025-01-23
4130,14559,Health,57961.79,Approved,17.0,East,2024-07-08,2024-07-25
4131,17747,Motor,33380.21,Pending,,East,2024-10-19,
4132,12380,Motor,123194.26,Pending,,North,2024-06-25,
4133,10014,Health,100390.09,Rejected,4.0,West,2024-06-09,2024-06-13
4134,19545,Health,23715.26,Rejected,4.0,West,2024-05-29,2024-06-02
4135,13135,Health,82145.41,Approved,13.0,East,2024-03-10,2024-03-23
4136,12277,Motor,105381.4,Approved,24.0,North,2024-02-02,2024-02-26
4137,18202,Property,166244.18,Approved,12.0,West,2024-10-10,2024-10-22
4138,11656,Health,19839.71,Approved,43.0,South,2024-12-09,2025-01-21
4139,19439,Motor,72956.59,Approved,30.0,East,2024-09-16,2024-10-16
4140,11660,Motor,165417.94,Approved,7.0,West,2024-11-17,2024-11-24
4141,11763,Health,131442.67,Pending,,South,2024-03-17,
4142,18733,Health,61541.87,Rejected,35.0,West,2024-04-19,2024-05-24
4143,11529,Motor,169840.35,Approved,38.0,South,2024-10-31,2024-12-08
4144,17865,Travel,101192.25,Rejected,12.0,East,2024-05-18,2024-05-30
4145,15838,Motor,102178.62,Approved,12.0,West,2024-02-04,2024-02-16
4146,16910,Motor,195434.53,Approved,26.0,West,2024-08-22,2024-09-17
4147,19372,Travel,189687.72,Approved,20.0,North,2024-11-25,2024-12-15
4148,12617,Travel,74913.87,Approved,33.0,East,2024-07-18,2024-08-20
4149,12754,Health,32412.93,Approved,9.0,South,2024-11-20,2024-11-29
4150,19120,Travel,68505.01,Rejected,13.0,West,2024-05-30,2024-06-12
4151,18101,Motor,10944.24,Approved,42.0,West,2024-02-03,2024-03-16
4152,11426,Travel,9049.74,Approved,36.0,South,2024-05-03,2024-06-08
4153,18067,Motor,82126.82,Approved,7.0,East,2024-02-01,2024-02-08
4154,15208,Motor,188498.87,Approved,22.0,North,2024-09-28,2024-10-20
4155,16222,Motor,174914.68,Rejected,27.0,North,2024-11-19,2024-12-16
4156,17808,Motor,104731.35,Approved,2.0,West,2024-11-05,2024-11-07
4157,12061,Motor,115219.14,Pending,,South,2024-05-03,
4158,12563,Motor,6157.03,Pending,,West,2024-11-11,
4159,12803,Motor,47022.73,Approved,28.0,South,2024-03-18,2024-04-15
4160,16209,Motor,9830.95,Approved,3.0,North,2024-03-16,2024-03-19
4161,12293,Health,152135.21,Rejected,37.0,East,2024-02-29,2024-04-06
4162,11625,Motor,33400.93,Pending,,South,2024-03-25,
4163,15809,Motor,174464.18,Approved,11.0,North,2024-03-20,2024-03-31
4164,10571,Health,130448.24,Rejected,32.0,West,2024-06-20,2024-07-22
4165,17399,Travel,49736.64,Rejected,38.0,South,2024-09-14,2024-10-22
4166,12400,Health,35755.46,Approved,6.0,East,2024-10-05,2024-10-11
4167,19903,Motor,127386.82,Approved,42.0,West,2024-08-08,2024-09-19
4168,18574,Health,180663.21,Rejected,14.0,West,2024-02-15,2024-02-29
4169,15829,Motor,145080.24,Approved,25.0,North,2024-03-13,2024-04-07
4170,11083,Motor,72966.6,Approved,28.0,South,2024-02-23,2024-03-22
4171,11949,Motor,119539.8,Approved,2.0,West,2024-11-22,2024-11-24
4172,15530,Travel,65598.53,Approved,21.0,East,2024-08-08,2024-08-29
4173,15202,Motor,199834.17,Approved,9.0,South,2024-12-02,2024-12-11
4174,15430,Motor,151023.64,Pending,,East,2024-01-09,
4175,13497,Motor,124804.42,Approved,33.0,West,2024-11-21,2024-12-24
4176,15496,Travel,87535.53,Approved,26.0,East,2024-06-20,2024-07-16
4177,14930,Health,125539.7,Approved,26.0,North,2024-03-24,2024-04-19
4178,13394,Motor,71615.13,Approved,15.0,East,2024-11-25,2024-12-10
4179,19395,Health,10628.64,Approved,44.0,South,2024-11-24,2025-01-07
4180,10773,Health,82042.26,Approved,28.0,East,2024-01-12,2024-02-09
4181,17793,Health,186443.76,Approved,33.0,East,2024-02-01,2024-03-05
4182,12597,Motor,127128.71,Approved,28.0,North,2024-12-04,2025-01-01
4183,19595,Travel,21371.36,Approved,5.0,East,2024-10-15,2024-10-20
4184,17981,Motor,177573.75,Approved,40.0,East,2024-11-15,2024-12-25
4185,13061,Health,57430.6,Pending,,West,2024-10-30,
4186,13325,Motor,52535.05,Approved,4.0,West,2024-09-28,2024-10-02
4187,11403,Motor,62932.74,Approved,26.0,South,2024-06-26,2024-07-22
4188,13320,Motor,117554.44,Rejected,25.0,West,2024-04-23,2024-05-18
4189,17239,Health,111214.18,Approved,10.0,West,2024-01-26,2024-02-05
4190,16649,Motor,100825.68,Approved,9.0,West,2024-08-24,2024-09-02
4191,17420,Health,144919.69,Approved,40.0,West,2024-11-05,2024-12-15
4192,17139,Motor,66724.86,Approved,32.0,North,2024-06-20,2024-07-22
4193,10869,Health,157502.58,Rejected,18.0,West,2024-08-20,2024-09-07
4194,16442,Travel,39187.73,Pending,,North,2024-02-06,
4195,19275,Health,157611.05,Approved,32.0,North,2024-09-21,2024-10-23
4196,10973,Health,134442.97,Approved,5.0,West,2024-01-13,2024-01-18
4197,19417,Health,138225.62,Approved,5.0,East,2024-11-11,2024-11-16
4198,19994,Motor,98902.91,Pending,,North,2024-04-15,
4199,11188,Travel,135065.3,Pending,,East,2024-05-05,
4200,15147,Motor,20560.42,Approved,43.0,East,2024-12-01,2025-01-13
4201,13443,Health,171052.47,Approved,7.0,West,2024-05-09,2024-05-16
4202,15684,Health,15831.71,Approved,10.0,South,2024-11-11,2024-11-21
4203,11321,Motor,34004.59,Approved,43.0,West,2024-09-12,2024-10-25
4204,12023,Motor,117473.99,Approved,9.0,South,2024-04-24,2024-05-03
4205,16740,Motor,149185.23,Approved,33.0,South,2024-10-25,2024-11-27
4206,15468,Travel,19869.06,Approved,16.0,West,2024-05-03,2024-05-19
4207,10438,Property,184549.14,Pending,,West,2024-09-12,
4208,10164,Health,194853.49,Pending,,South,2024-05-18,
4209,15678,Health,123160.28,Approved,6.0,West,2024-07-24,2024-07-30
4210,17835,Property,98842.47,Approved,28.0,South,2024-02-16,2024-03-15
4211,13337,Motor,149572.02,Rejected,34.0,East,2024-08-04,2024-09-07
4212,13350,Motor,69029.68,Approved,3.0,West,2024-11-14,2024-11-17
4213,10987,Health,101186.56,Approved,43.0,East,2024-12-15,2025-01-27
4214,12529,Travel,183649.45,Approved,39.0,North,2024-05-02,2024-06-10
4215,14612,Travel,191352.81,Approved,29.0,East,2024-01-31,2024-02-29
4216,13845,Motor,185778.48,Approved,25.0,East,2024-02-24,2024-03-20
4217,15756,Motor,56177.37,Approved,22.0,South,2024-06-01,2024-06-23
4218,18105,Motor,50331.46,Approved,32.0,East,2024-10-12,2024-11-13
4219,11326,Motor,63044.58,Approved,12.0,West,2024-02-05,2024-02-17
4220,18219,Motor,91055.67,Approved,29.0,South,2024-11-01,2024-11-30
4221,16924,Health,66262.65,Approved,41.0,North,2024-10-11,2024-11-21
4222,14593,Motor,77971.5,Rejected,5.0,West,2024-09-12,2024-09-17
4223,16662,Travel,126024.21,Approved,44.0,North,2024-06-26,2024-08-09
4224,10193,Motor,153692.51,Approved,43.0,East,2024-02-05,2024-03-19
4225,18783,Health,148433.85,Approved,17.0,West,2024-09-10,2024-09-27
4226,12489,Motor,163812.6,Approved,13.0,West,2024-06-10,2024-06-23
4227,16401,Motor,11275.96,Approved,23.0,North,2024-01-21,2024-02-13
4228,18304,Motor,14308.09,Rejected,36.0,West,2024-10-20,2024-11-25
4229,19509,Property,158929.68,Approved,44.0,West,2024-03-15,2024-04-28
4230,11737,Travel,108950.37,Approved,17.0,West,2024-07-25,2024-08-11
4231,12061,Motor,117737.43,Rejected,25.0,East,2024-06-26,2024-07-21
4232,19882,Motor,15254.44,Approved,36.0,North,2024-02-06,2024-03-13
4233,16283,Property,54786.19,Approved,29.0,West,2024-04-29,2024-05-28
4234,19586,Motor,129479.09,Approved,43.0,South,2024-04-27,2024-06-09
